stock_code,short_name,listed_legal_full_name,official_list_name,list_year,event_type,candidate_basis,review_status,leading_firm_direct_match,exchange_source_url,moa_source_url
600965,*ST福成,河北福成五丰食品股份有限公司,河北双鸽食品股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600965,*ST福成,河北福成五丰食品股份有限公司,河北怡达食品集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
600965,*ST福成,河北福成五丰食品股份有限公司,河北顶大食品集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.571，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
601008,连云港,江苏连云港港口股份有限公司,连云港市农业发展集团有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
601008,连云港,江苏连云港港口股份有限公司,连云港银丰食用菌科技有限公司,2021,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
601008,连云港,江苏连云港港口股份有限公司,连云港市农业发展集团有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
601187,厦门银行,厦门银行股份有限公司,厦门银祥集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
601187,厦门银行,厦门银行股份有限公司,厦门银鹭集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
601187,厦门银行,厦门银行股份有限公司,厦门银祥集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
601187,厦门银行,厦门银行股份有限公司,厦门银祥集团有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
601187,厦门银行,厦门银行股份有限公司,厦门银祥集团有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
601952,苏垦农发,江苏省农垦农业发展股份有限公司,江苏省农垦米业集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
601952,苏垦农发,江苏省农垦农业发展股份有限公司,江苏省农垦米业集团有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
601952,苏垦农发,江苏省农垦农业发展股份有限公司,江苏省农垦米业集团有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
601952,苏垦农发,江苏省农垦农业发展股份有限公司,江苏省农垦米业集团有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603025,大豪科技,北京大豪科技股份有限公司,北京大北农科技集团股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.769，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603025,大豪科技,北京大豪科技股份有限公司,北京大北农科技集团股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.769，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603025,大豪科技,北京大豪科技股份有限公司,北京大北农科技集团股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.769，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603025,大豪科技,北京大豪科技股份有限公司,北农大科技股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603025,大豪科技,北京大豪科技股份有限公司,北京大北农科技集团股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.769，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603025,大豪科技,北京大豪科技股份有限公司,北农大科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603077,和邦生物,四川和邦生物科技股份有限公司,四川岚晟生物科技股份有限公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
603099,长白山,长白山旅游股份有限公司,长白山皇封参业股份有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603099,长白山,长白山旅游股份有限公司,长白山皇封参业股份有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603116,红蜻蜓,浙江红蜻蜓鞋业股份有限公司,重庆红蜻蜓油脂有限责任公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603116,红蜻蜓,浙江红蜻蜓鞋业股份有限公司,重庆红蜻蜓油脂有限责任公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603161,科华控股,科华控股股份有限公司,华斯控股股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603161,科华控股,科华控股股份有限公司,华斯控股股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603161,科华控股,科华控股股份有限公司,华斯控股股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603182,嘉华股份,山东嘉华生物科技股份有限公司,山东丁马生物科技有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603182,嘉华股份,山东嘉华生物科技股份有限公司,山东丁马生物科技有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603182,嘉华股份,山东嘉华生物科技股份有限公司,山东丁马生物科技有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603182,嘉华股份,山东嘉华生物科技股份有限公司,山东福洋生物科技股份有限公司,2020,replacement,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603182,嘉华股份,山东嘉华生物科技股份有限公司,山东福洋生物科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603182,嘉华股份,山东嘉华生物科技股份有限公司,山东飞达集团生物科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603278,大业股份,山东大业股份有限公司,山东种业集团有限公司,2023,replacement,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603345,安井食品,安井食品集团股份有限公司,福建安井食品股份有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603345,安井食品,安井食品集团股份有限公司,福建安井食品股份有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603363,傲农生物,福建傲农生物科技集团股份有限公司,福建万辰生物科技股份有限公司,2020,replacement,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603363,傲农生物,福建傲农生物科技集团股份有限公司,福建万辰生物科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603536,惠发食品,山东惠发食品股份有限公司,山东省天惠食品集团有限公司,2023,replacement,剔除常见公司后缀后的名称相似度=0.769，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603609,禾丰股份,禾丰食品股份有限公司,乐禾食品集团股份有限公司,2021,recognition,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/202201/t20220113_6386872.htm
603696,安记食品,安记食品股份有限公司,安井食品集团股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603711,香飘飘,香飘飘食品股份有限公司,武汉飘飘食品集团有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.727，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603719,良品铺子,良品铺子股份有限公司,湖北良品铺子食品工业有限公司,2019,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
603719,良品铺子,良品铺子股份有限公司,湖北良品铺子食品工业有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603789,ST星农,星光农机股份有限公司,湖北同星农业有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603789,ST星农,星光农机股份有限公司,江西万年鑫星农牧股份有限公司,2019,recognition,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2019/201912/202004/P020200410023357640054.pdf
603789,ST星农,星光农机股份有限公司,天津海吉星农产品物流有限公司,2020,replacement,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603789,ST星农,星光农机股份有限公司,天津海吉星农产品物流有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603789,ST星农,星光农机股份有限公司,江西万年鑫星农牧股份有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603828,*ST利达,苏州柯利达装饰股份有限公司,庆安鑫利达米业有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603828,*ST利达,苏州柯利达装饰股份有限公司,庆安鑫利达米业有限公司,2018,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603828,*ST利达,苏州柯利达装饰股份有限公司,庆安鑫利达米业有限公司,2020,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603828,*ST利达,苏州柯利达装饰股份有限公司,庆安鑫利达米业有限公司,2023,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603855,华荣股份,华荣科技股份有限公司,华山科技股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603855,华荣股份,华荣科技股份有限公司,华山科技股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603855,华荣股份,华荣科技股份有限公司,华山科技股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
603977,国泰集团,江西国泰集团股份有限公司,江西国鸿集团股份有限公司,2014,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
603977,国泰集团,江西国泰集团股份有限公司,江西国鸿集团股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
603977,国泰集团,江西国泰集团股份有限公司,江西国鸿集团股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
603977,国泰集团,江西国泰集团股份有限公司,江西国鸿集团股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
605018,长华集团,长华控股集团股份有限公司,华斯控股股份有限公司,2018,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://xccys.moa.gov.cn/gzdt/201812/t20181205_6314544.htm
605018,长华集团,长华控股集团股份有限公司,华斯控股股份有限公司,2020,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2020/202012/202102/P020210201587636946140.pdf
605018,长华集团,长华控股集团股份有限公司,华斯控股股份有限公司,2023,monitor_pass,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
605228,神通科技,神通科技集团股份有限公司,神农科技集团有限公司,2023,replacement,剔除常见公司后缀后的名称相似度=0.750，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2023/202306/202307/P020230719348171286633.pdf
605303,园林股份,杭州市园林绿化股份有限公司,安徽恩龙园林股份有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
605303,园林股份,杭州市园林绿化股份有限公司,棕榈园林股份有限公司,2014,monitor_pass,证券简称核心词出现在官方名单名称中，但当前法人全称不一致,待人工核实母集团/子公司/更名/无关同名；不得直接赋值,0,https://query.sse.com.cn/commonQuery.do?sqlId=COMMON_SSE_CP_GPJCTPZ_GPLB_GP_L,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf
