stock_code,year,current_legal_full_name,current_short_name,entry_basis,announcement_id,announcement_title,announcement_sec_name,publication_date,pdf_url,adjunct_size,retrieved_date,annual_report_status
000623,2022,吉林敖东药业集团股份有限公司,吉林敖东,龙头企业身份核实候选,1216455868,2022年年度报告,吉林敖东,2023-04-18,https://static.cninfo.com.cn/finalpage/2023-04-19/1216455868.PDF,6038,2026-08-06,已取得法定年度报告链接
000713,2022,国投丰乐种业股份有限公司,国投丰乐,龙头企业身份核实候选,1216471939,2022年年度报告,丰乐种业,2023-04-19,https://static.cninfo.com.cn/finalpage/2023-04-20/1216471939.PDF,3100,2026-08-06,已取得法定年度报告链接
000735,2022,罗牛山股份有限公司,罗 牛 山,龙头企业身份核实候选,1216414304,2022年年度报告,罗 牛 山,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216414304.PDF,4791,2026-08-06,已取得法定年度报告链接
000848,2022,承德露露股份公司,承德露露,龙头企业身份核实候选,1217358301,2022年年度报告（更新后）,承德露露,2023-07-21,https://static.cninfo.com.cn/finalpage/2023-07-22/1217358301.PDF,2319,2026-08-06,已取得法定年度报告链接
000860,2022,北京顺鑫农业股份有限公司,顺鑫农业,龙头企业身份核实候选,1216221570,2022年年度报告,顺鑫农业,2023-03-24,https://static.cninfo.com.cn/finalpage/2023-03-25/1216221570.PDF,1167,2026-08-06,已取得法定年度报告链接
000910,2022,大亚圣象家居股份有限公司,大亚圣象,龙头企业身份核实候选,1216233602,2022年年度报告,大亚圣象,2023-03-27,https://static.cninfo.com.cn/finalpage/2023-03-28/1216233602.PDF,1067,2026-08-06,已取得法定年度报告链接
000998,2022,袁隆平农业高科技股份有限公司,隆平高科,龙头企业身份核实候选,1216694388,2022年年度报告,隆平高科,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216694388.PDF,4076,2026-08-06,已取得法定年度报告链接
001201,2022,东瑞食品集团股份有限公司,东瑞股份,龙头企业身份核实候选,1216653079,2022年年度报告,东瑞股份,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216653079.PDF,1252,2026-08-06,已取得法定年度报告链接
002041,2022,山东登海种业股份有限公司,登海种业,龙头企业身份核实候选,1216557215,2022年年度报告,登海种业,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216557215.PDF,3568,2026-08-06,已取得法定年度报告链接
002100,2022,天康生物股份有限公司,天康生物,龙头企业身份核实候选,1216693174,2022年年度报告,天康生物,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216693174.PDF,3397,2026-08-06,已取得法定年度报告链接
002124,2022,天邦食品股份有限公司,天邦食品,龙头企业身份核实候选,1216688154,2022年年度报告,天邦食品,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216688154.PDF,5425,2026-08-06,已取得法定年度报告链接
002166,2022,桂林莱茵生物科技股份有限公司,莱茵生物,龙头企业身份核实候选,1216244885,2022年年度报告,莱茵生物,2023-03-28,https://static.cninfo.com.cn/finalpage/2023-03-29/1216244885.PDF,4359,2026-08-06,已取得法定年度报告链接
002216,2022,三全食品股份有限公司,三全食品,龙头企业身份核实候选,1216550894,2022年年度报告,三全食品,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216550894.PDF,4227,2026-08-06,已取得法定年度报告链接
002234,2022,山东民和牧业股份有限公司,民和股份,龙头企业身份核实候选,1216243792,2022年年度报告,民和股份,2023-03-28,https://static.cninfo.com.cn/finalpage/2023-03-29/1216243792.PDF,3461,2026-08-06,已取得法定年度报告链接
002286,2022,保龄宝生物股份有限公司,保龄宝,龙头企业身份核实候选,1216649151,2022年年度报告,保龄宝,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216649151.PDF,4912,2026-08-06,已取得法定年度报告链接
002311,2022,广东海大集团股份有限公司,海大集团,龙头企业身份核实候选,1216557717,2022年年度报告,海大集团,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216557717.PDF,7330,2026-08-06,已取得法定年度报告链接
002321,2022,河南华英农业发展股份有限公司,华英农业,龙头企业身份核实候选,1216419837,2022年年度报告,ST华英,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216419837.PDF,6044,2026-08-06,已取得法定年度报告链接
002329,2022,皇氏集团股份有限公司,皇氏集团,龙头企业身份核实候选,1216562254,2022年年度报告,皇氏集团,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216562254.PDF,5571,2026-08-06,已取得法定年度报告链接
002385,2022,北京大北农科技集团股份有限公司,大北农,龙头企业身份核实候选,1216590026,2022年年度报告,大北农,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216590026.PDF,2309,2026-08-06,已取得法定年度报告链接
002390,2022,贵州信邦制药股份有限公司,信邦制药,龙头企业身份核实候选,1216436970,2022年年度报告,信邦制药,2023-04-17,https://static.cninfo.com.cn/finalpage/2023-04-18/1216436970.PDF,5515,2026-08-06,已取得法定年度报告链接
002424,2022,贵州百灵企业集团制药股份有限公司,ST百灵,龙头企业身份核实候选,1216702041,2022年年度报告,贵州百灵,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702041.PDF,4353,2026-08-06,已取得法定年度报告链接
002431,2022,棕榈生态城镇发展股份有限公司,ST棕榈,龙头企业身份核实候选,1216660211,2022年年度报告,棕榈股份,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216660211.PDF,7071,2026-08-06,已取得法定年度报告链接
002458,2022,山东益生种畜禽股份有限公司,益生股份,龙头企业身份核实候选,1216441927,2022年年度报告,益生股份,2023-04-17,https://static.cninfo.com.cn/finalpage/2023-04-18/1216441927.PDF,4548,2026-08-06,已取得法定年度报告链接
002507,2022,重庆市涪陵榨菜集团股份有限公司,涪陵榨菜,龙头企业身份核实候选,1216218389,2022年年度报告,涪陵榨菜,2023-03-24,https://static.cninfo.com.cn/finalpage/2023-03-25/1216218389.PDF,3578,2026-08-06,已取得法定年度报告链接
002548,2022,深圳市金新农科技股份有限公司,金新农,龙头企业身份核实候选,1216685034,2022年年度报告,金新农,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216685034.PDF,3778,2026-08-06,已取得法定年度报告链接
002557,2022,洽洽食品股份有限公司,洽洽食品,龙头企业身份核实候选,1216495196,2022年年度报告,洽洽食品,2023-04-20,https://static.cninfo.com.cn/finalpage/2023-04-21/1216495196.PDF,4515,2026-08-06,已取得法定年度报告链接
002566,2022,吉林省集安益盛药业股份有限公司,益盛药业,龙头企业身份核实候选,1216454064,2022年年度报告,益盛药业,2023-04-18,https://static.cninfo.com.cn/finalpage/2023-04-19/1216454064.PDF,3538,2026-08-06,已取得法定年度报告链接
002567,2022,唐人神集团股份有限公司,唐人神,龙头企业身份核实候选,1216648027,2022年年度报告,唐人神,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216648027.PDF,6478,2026-08-06,已取得法定年度报告链接
002582,2022,好想你健康食品股份有限公司,好想你,龙头企业身份核实候选,1216661557,2022年年度报告,好想你,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216661557.PDF,4489,2026-08-06,已取得法定年度报告链接
002650,2022,加加食品集团股份有限公司,ST加加,龙头企业身份核实候选,1216648315,2022年年度报告,加加食品,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216648315.PDF,5452,2026-08-06,已取得法定年度报告链接
002688,2022,金河生物科技股份有限公司,金河生物,龙头企业身份核实候选,1216527591,2022年年度报告,金河生物,2023-04-21,https://static.cninfo.com.cn/finalpage/2023-04-22/1216527591.PDF,3672,2026-08-06,已取得法定年度报告链接
002696,2022,百洋产业投资集团股份有限公司,百洋股份,龙头企业身份核实候选,1216611174,2022年年度报告,百洋股份,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216611174.PDF,4481,2026-08-06,已取得法定年度报告链接
002702,2022,海欣食品股份有限公司,海欣食品,龙头企业身份核实候选,1216487337,2022年年度报告,海欣食品,2023-04-20,https://static.cninfo.com.cn/finalpage/2023-04-21/1216487337.PDF,4633,2026-08-06,已取得法定年度报告链接
002714,2022,牧原食品集团股份有限公司,牧原股份,龙头企业身份核实候选,1216647248,2022年年度报告,牧原股份,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216647248.PDF,4530,2026-08-06,已取得法定年度报告链接
002719,2022,麦趣尔集团股份有限公司,ST麦趣,龙头企业身份核实候选,1216620711,2022年年度报告,麦趣尔,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216620711.PDF,1359,2026-08-06,已取得法定年度报告链接
002732,2022,广东燕塘乳业股份有限公司,燕塘乳业,龙头企业身份核实候选,1216279507,2022年年度报告,燕塘乳业,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216279507.PDF,5791,2026-08-06,已取得法定年度报告链接
002746,2022,山东仙坛集团股份有限公司,仙坛股份,龙头企业身份核实候选,1216546486,2022年年度报告,仙坛股份,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216546486.PDF,2677,2026-08-06,已取得法定年度报告链接
002772,2022,天水众兴菌业科技股份有限公司,众兴菌业,龙头企业身份核实候选,1216170802,2022年年度报告,众兴菌业,2023-03-20,https://static.cninfo.com.cn/finalpage/2023-03-21/1216170802.PDF,3693,2026-08-06,已取得法定年度报告链接
002847,2022,盐津铺子食品股份有限公司,盐津铺子,龙头企业身份核实候选,1216420073,2022年年度报告,盐津铺子,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216420073.PDF,5290,2026-08-06,已取得法定年度报告链接
002852,2022,道道全粮油股份有限公司,道道全,龙头企业身份核实候选,1216626939,2022年年度报告,道道全,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216626939.PDF,3033,2026-08-06,已取得法定年度报告链接
002873,2022,贵阳新天药业股份有限公司,新天药业,龙头企业身份核实候选,1216236074,2022年年度报告,新天药业,2023-03-27,https://static.cninfo.com.cn/finalpage/2023-03-28/1216236074.PDF,4416,2026-08-06,已取得法定年度报告链接
002910,2022,兰州庄园牧场股份有限公司,庄园牧场,龙头企业身份核实候选,1216492215,2022年年度报告,庄园牧场,2023-04-20,https://static.cninfo.com.cn/finalpage/2023-04-21/1216492215.PDF,1273,2026-08-06,已取得法定年度报告链接
002982,2022,湖南湘佳牧业股份有限公司,湘佳股份,龙头企业身份核实候选,1216377150,湖南湘佳牧业股份有限公司2022年年度报告（更正后）,湘佳股份,2023-04-11,https://static.cninfo.com.cn/finalpage/2023-04-12/1216377150.PDF,3443,2026-08-06,已取得法定年度报告链接
002991,2022,甘源食品股份有限公司,甘源食品,龙头企业身份核实候选,1216620947,2022年年度报告,甘源食品,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216620947.PDF,4151,2026-08-06,已取得法定年度报告链接
003000,2022,劲仔食品集团股份有限公司,劲仔食品,龙头企业身份核实候选,1216169758,2022年年度报告,劲仔食品,2023-03-20,https://static.cninfo.com.cn/finalpage/2023-03-21/1216169758.PDF,2890,2026-08-06,已取得法定年度报告链接
300087,2022,安徽荃银高科种业股份有限公司,ST荃银,龙头企业身份核实候选,1216147566,2022年年度报告,荃银高科,2023-03-17,https://static.cninfo.com.cn/finalpage/2023-03-18/1216147566.PDF,3448,2026-08-06,已取得法定年度报告链接
300094,2022,湛江国联水产开发股份有限公司,国联水产,龙头企业身份核实候选,1216702702,2022年年度报告,国联水产,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216702702.PDF,4493,2026-08-06,已取得法定年度报告链接
300119,2022,瑞普生物股份有限公司,瑞普生物,龙头企业身份核实候选,1216301902,2022年年度报告,瑞普生物,2023-03-31,https://static.cninfo.com.cn/finalpage/2023-04-01/1216301902.PDF,5359,2026-08-06,已取得法定年度报告链接
300138,2022,晨光生物科技集团股份有限公司,晨光生物,龙头企业身份核实候选,1216236524,2022年年度报告,晨光生物,2023-03-27,https://static.cninfo.com.cn/finalpage/2023-03-28/1216236524.PDF,5282,2026-08-06,已取得法定年度报告链接
300158,2022,山西振东制药股份有限公司,振东制药,龙头企业身份核实候选,1216558785,2022年年度报告,振东制药,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216558785.PDF,1971,2026-08-06,已取得法定年度报告链接
300189,2022,海南神农种业科技股份有限公司,神农种业,龙头企业身份核实候选,1216582462,2022年年度报告,神农科技,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216582462.PDF,3808,2026-08-06,已取得法定年度报告链接
300498,2022,温氏食品集团股份有限公司,温氏股份,龙头企业身份核实候选,1216584900,2022年年度报告,温氏股份,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216584900.PDF,8765,2026-08-06,已取得法定年度报告链接
300511,2022,上海雪榕生物科技股份有限公司,雪榕生物,龙头企业身份核实候选,1216588431,2022年年度报告,雪榕生物,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216588431.PDF,3629,2026-08-06,已取得法定年度报告链接
300783,2022,三只松鼠股份有限公司,三只松鼠,龙头企业身份核实候选,1216582867,2022年年度报告,三只松鼠,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216582867.PDF,2871,2026-08-06,已取得法定年度报告链接
300871,2022,武汉回盛生物科技股份有限公司,回盛生物,龙头企业身份核实候选,1216615628,2022年年度报告,回盛生物,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216615628.PDF,1452,2026-08-06,已取得法定年度报告链接
300908,2022,仲景食品股份有限公司,仲景食品,龙头企业身份核实候选,1216357908,2022年年度报告,仲景食品,2023-04-07,https://static.cninfo.com.cn/finalpage/2023-04-08/1216357908.PDF,3865,2026-08-06,已取得法定年度报告链接
300967,2022,宁夏晓鸣农牧股份有限公司,晓鸣股份,龙头企业身份核实候选,1216579493,2022年年度报告,晓鸣股份,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216579493.PDF,1774,2026-08-06,已取得法定年度报告链接
300970,2022,江苏华绿生物科技集团股份有限公司,华绿生物,龙头企业身份核实候选,1216524408,2022年年度报告,华绿生物,2023-04-23,https://static.cninfo.com.cn/finalpage/2023-04-24/1216524408.PDF,1258,2026-08-06,已取得法定年度报告链接
301116,2022,江苏益客食品集团股份有限公司,益客食品,龙头企业身份核实候选,1216495384,2022年年度报告,益客食品,2023-04-20,https://static.cninfo.com.cn/finalpage/2023-04-21/1216495384.PDF,3434,2026-08-06,已取得法定年度报告链接
600108,2022,甘肃亚盛实业(集团)股份有限公司,亚盛集团,龙头企业身份核实候选,1216584522,亚盛集团2022年年度报告,亚盛集团,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216584522.PDF,3508,2026-08-06,已取得法定年度报告链接
600127,2022,金健米业股份有限公司,金健米业,龙头企业身份核实候选,1216277949,金健米业2022年年度报告全文,金健米业,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216277949.PDF,5541,2026-08-06,已取得法定年度报告链接
600129,2022,重庆太极实业(集团)股份有限公司,太极集团,龙头企业身份核实候选,1216274899,太极集团2022年年度报告,太极集团,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216274899.PDF,4901,2026-08-06,已取得法定年度报告链接
600195,2022,中牧实业股份有限公司,中牧股份,龙头企业身份核实候选,1216516931,中牧实业股份有限公司2022年年度报告,中牧股份,2023-04-21,https://static.cninfo.com.cn/finalpage/2023-04-22/1216516931.PDF,3648,2026-08-06,已取得法定年度报告链接
600211,2022,西藏诺迪康药业股份有限公司,西藏药业,龙头企业身份核实候选,1216093815,西藏药业2022年年度报告全文,西藏药业,2023-03-10,https://static.cninfo.com.cn/finalpage/2023-03-11/1216093815.PDF,3266,2026-08-06,已取得法定年度报告链接
600251,2022,新疆冠农股份有限公司,冠农股份,龙头企业身份核实候选,1216498346,新疆冠农股份有限公司2022年年度报告,冠农股份,2023-04-20,https://static.cninfo.com.cn/finalpage/2023-04-21/1216498346.PDF,4209,2026-08-06,已取得法定年度报告链接
600285,2022,河南羚锐制药股份有限公司,羚锐制药,龙头企业身份核实候选,1216584813,羚锐制药2022年年度报告,羚锐制药,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216584813.PDF,4094,2026-08-06,已取得法定年度报告链接
600295,2022,内蒙古鄂尔多斯资源股份有限公司,鄂尔多斯,龙头企业身份核实候选,1216414002,600295_鄂尔多斯_2022年_年度报告,鄂尔多斯,2023-04-14,https://static.cninfo.com.cn/finalpage/2023-04-15/1216414002.PDF,5850,2026-08-06,已取得法定年度报告链接
600300,2022,维维食品饮料股份有限公司,维维股份,龙头企业身份核实候选,1216221904,维维股份2022年年度报告,维维股份,2023-03-24,https://static.cninfo.com.cn/finalpage/2023-03-25/1216221904.PDF,3987,2026-08-06,已取得法定年度报告链接
600305,2022,江苏恒顺醋业股份有限公司,恒顺醋业,龙头企业身份核实候选,1215989970,江苏恒顺醋业股份有限公司2022年年度报告,恒顺醋业,2023-02-27,https://static.cninfo.com.cn/finalpage/2023-02-28/1215989970.PDF,4730,2026-08-06,已取得法定年度报告链接
600351,2022,亚宝药业集团股份有限公司,亚宝药业,龙头企业身份核实候选,1216585475,亚宝药业2022年年度报告,亚宝药业,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216585475.PDF,5437,2026-08-06,已取得法定年度报告链接
600354,2022,甘肃省敦煌种业集团股份有限公司,敦煌种业,龙头企业身份核实候选,1216478318,甘肃省敦煌种业集团股份有限公司2022年年度报告,敦煌种业,2023-04-19,https://static.cninfo.com.cn/finalpage/2023-04-20/1216478318.PDF,3342,2026-08-06,已取得法定年度报告链接
600419,2022,新疆天润乳业股份有限公司,天润乳业,龙头企业身份核实候选,1216278739,新疆天润乳业股份有限公司2022年年度报告,天润乳业,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216278739.PDF,3634,2026-08-06,已取得法定年度报告链接
600429,2022,北京三元食品股份有限公司,三元股份,龙头企业身份核实候选,1216625021,三元股份2022年年度报告,三元股份,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216625021.PDF,5338,2026-08-06,已取得法定年度报告链接
600438,2022,通威股份有限公司,通威股份,龙头企业身份核实候选,1216551537,通威股份有限公司2022年年度报告,通威股份,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216551537.PDF,6715,2026-08-06,已取得法定年度报告链接
600467,2022,山东好当家海洋发展股份有限公司,好当家,龙头企业身份核实候选,1216546679,好当家2022年年度报告,好当家,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216546679.PDF,3650,2026-08-06,已取得法定年度报告链接
600479,2022,株洲千金药业股份有限公司,千金药业,龙头企业身份核实候选,1216390724,千金药业2022年年度报告全文,千金药业,2023-04-12,https://static.cninfo.com.cn/finalpage/2023-04-13/1216390724.PDF,4406,2026-08-06,已取得法定年度报告链接
600543,2022,甘肃莫高实业发展股份有限公司,*ST莫高,龙头企业身份核实候选,1216663495,莫高股份2022年年度报告,莫高股份,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216663495.PDF,3016,2026-08-06,已取得法定年度报告链接
600597,2022,光明乳业股份有限公司,光明乳业,龙头企业身份核实候选,1216168120,光明乳业2022年年度报告,光明乳业,2023-03-20,https://static.cninfo.com.cn/finalpage/2023-03-21/1216168120.PDF,4255,2026-08-06,已取得法定年度报告链接
600873,2022,梅花生物科技集团股份有限公司,梅花生物,龙头企业身份核实候选,1216055014,梅花生物2022年年度报告,梅花生物,2023-03-06,https://static.cninfo.com.cn/finalpage/2023-03-07/1216055014.PDF,4198,2026-08-06,已取得法定年度报告链接
600882,2022,上海妙可蓝多食品科技股份有限公司,妙可蓝多,龙头企业身份核实候选,1216190739,2022年年度报告,妙可蓝多,2023-03-22,https://static.cninfo.com.cn/finalpage/2023-03-23/1216190739.PDF,5331,2026-08-06,已取得法定年度报告链接
600887,2022,内蒙古伊利实业集团股份有限公司,伊利股份,龙头企业身份核实候选,1216664083,内蒙古伊利实业集团股份有限公司2022年年度报告,伊利股份,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216664083.PDF,4410,2026-08-06,已取得法定年度报告链接
600962,2022,国投中鲁果汁股份有限公司,国投中鲁,龙头企业身份核实候选,1216282151,国投中鲁2022年年度报告,国投中鲁,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216282151.PDF,3513,2026-08-06,已取得法定年度报告链接
600965,2022,河北福成五丰食品股份有限公司,*ST福成,龙头企业身份核实候选,1217177539,福成股份：2022年年度报告（更正后）,福成股份,2023-06-30,https://static.cninfo.com.cn/finalpage/2023-07-01/1217177539.PDF,5155,2026-08-06,已取得法定年度报告链接
600975,2022,湖南新五丰股份有限公司,新五丰,龙头企业身份核实候选,1216564468,湖南新五丰股份有限公司2022年年报,新五丰,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216564468.PDF,5220,2026-08-06,已取得法定年度报告链接
601118,2022,海南天然橡胶产业集团股份有限公司,海南橡胶,龙头企业身份核实候选,1219927655,海南橡胶2022年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927655.PDF,4699,2026-08-06,已取得法定年度报告链接
601933,2022,永辉超市股份有限公司,永辉超市,龙头企业身份核实候选,1216707511,永辉超市股份有限公司有限公司2022年度报告,永辉超市,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216707511.PDF,5177,2026-08-06,已取得法定年度报告链接
601996,2022,广西丰林木业集团股份有限公司,丰林集团,龙头企业身份核实候选,1216027648,广西丰林木业集团股份有限公司2022年年度报告,丰林集团,2023-03-01,https://static.cninfo.com.cn/finalpage/2023-03-02/1216027648.PDF,4806,2026-08-06,已取得法定年度报告链接
603151,2022,山东邦基科技股份有限公司,邦基科技,龙头企业身份核实候选,1216269478,山东邦基科技股份有限公司2022年年度报告,邦基科技,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216269478.PDF,3288,2026-08-06,已取得法定年度报告链接
603156,2022,河北养元智汇饮品股份有限公司,养元饮品,龙头企业身份核实候选,1217107377,养元饮品2022年年度报告（修订版）,养元饮品,2023-06-20,https://static.cninfo.com.cn/finalpage/2023-06-21/1217107377.PDF,3542,2026-08-06,已取得法定年度报告链接
603237,2022,浙江五芳斋实业股份有限公司,五芳斋,龙头企业身份核实候选,1216694236,浙江五芳斋实业股份有限公司2022年年度报告,五芳斋,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216694236.PDF,3979,2026-08-06,已取得法定年度报告链接
603288,2022,佛山市海天调味食品股份有限公司,海天味业,龙头企业身份核实候选,1216595423,海天味业2022年年度报告,海天味业,2023-04-25,https://static.cninfo.com.cn/finalpage/2023-04-26/1216595423.PDF,3964,2026-08-06,已取得法定年度报告链接
603317,2022,四川天味食品集团股份有限公司,天味食品,龙头企业身份核实候选,1216024577,2022年年度报告,天味食品,2023-03-01,https://static.cninfo.com.cn/finalpage/2023-03-02/1216024577.PDF,4240,2026-08-06,已取得法定年度报告链接
603336,2022,宏辉果蔬股份有限公司,宏辉果蔬,龙头企业身份核实候选,1216235580,2022年年度报告,宏辉果蔬,2023-03-27,https://static.cninfo.com.cn/finalpage/2023-03-28/1216235580.PDF,5062,2026-08-06,已取得法定年度报告链接
603345,2022,安井食品集团股份有限公司,安井食品,龙头企业身份核实候选,1216556384,安井食品2022年年度报告,安井食品,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216556384.PDF,5015,2026-08-06,已取得法定年度报告链接
603363,2022,福建傲农生物科技集团股份有限公司,傲农生物,龙头企业身份核实候选,1216708704,福建傲农生物科技集团股份有限公司2022年年度报告,傲农生物,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216708704.PDF,6294,2026-08-06,已取得法定年度报告链接
603517,2022,绝味食品股份有限公司,ST绝味,龙头企业身份核实候选,1216709701,绝味食品股份有限公司2022年度报告全文,绝味食品,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216709701.PDF,5168,2026-08-06,已取得法定年度报告链接
603668,2022,福建天马科技集团股份有限公司,天马科技,龙头企业身份核实候选,1216667409,天马科技2022年年度报告全文,天马科技,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216667409.PDF,5184,2026-08-06,已取得法定年度报告链接
603708,2022,家家悦集团股份有限公司,家家悦,龙头企业身份核实候选,1217394123,家家悦集团股份有限公司2022年年度报告（更正版）,家家悦,2023-07-26,https://static.cninfo.com.cn/finalpage/2023-07-27/1217394123.PDF,3750,2026-08-06,已取得法定年度报告链接
603896,2022,浙江寿仙谷医药股份有限公司,寿仙谷,龙头企业身份核实候选,1216455168,寿仙谷2022年年度报告,寿仙谷,2023-04-18,https://static.cninfo.com.cn/finalpage/2023-04-19/1216455168.PDF,5096,2026-08-06,已取得法定年度报告链接
605016,2022,山东百龙创园生物科技股份有限公司,百龙创园,龙头企业身份核实候选,1216668899,2022年年度报告,百龙创园,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216668899.PDF,3154,2026-08-06,已取得法定年度报告链接
605179,2022,浙江一鸣食品股份有限公司,一鸣食品,龙头企业身份核实候选,1216710851,2022年年度报告,一鸣食品,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216710851.PDF,5073,2026-08-06,已取得法定年度报告链接
605198,2022,烟台北方安德利果汁股份有限公司,安德利,龙头企业身份核实候选,1216934323,安德利：2022年年度报告（修正版）,安德利,2023-05-29,https://static.cninfo.com.cn/finalpage/2023-05-30/1216934323.PDF,3264,2026-08-06,已取得法定年度报告链接
605296,2022,云南神农农业产业集团股份有限公司,神农集团,龙头企业身份核实候选,1217024014,云南神农农业产业集团股份有限公司2022年年度报告(修订版),神农集团,2023-06-08,https://static.cninfo.com.cn/finalpage/2023-06-09/1217024014.PDF,4173,2026-08-06,已取得法定年度报告链接
605337,2022,浙江李子园食品股份有限公司,李子园,龙头企业身份核实候选,1216629941,浙江李子园食品股份有限公司2022年年度报告,李子园,2023-04-26,https://static.cninfo.com.cn/finalpage/2023-04-27/1216629941.PDF,3871,2026-08-06,已取得法定年度报告链接
605338,2022,中饮巴比食品股份有限公司,巴比食品,龙头企业身份核实候选,1216345539,2022年年度报告,巴比食品,2023-04-06,https://static.cninfo.com.cn/finalpage/2023-04-07/1216345539.PDF,3299,2026-08-06,已取得法定年度报告链接
605589,2022,济南圣泉集团股份有限公司,圣泉集团,龙头企业身份核实候选,1216371243,圣泉集团2022年年度报告,圣泉集团,2023-04-10,https://static.cninfo.com.cn/finalpage/2023-04-11/1216371243.PDF,4160,2026-08-06,已取得法定年度报告链接
000048,2023,深圳市京基智农时代股份有限公司,京基智农,行业分类候选,1219348059,2023年年度报告,京基智农,2024-03-19,https://static.cninfo.com.cn/finalpage/2024-03-20/1219348059.PDF,1293,2026-08-06,已取得法定年度报告链接
000423,2023,东阿阿胶股份有限公司,东阿阿胶,龙头企业身份核实候选,1219375568,2023年年度报告,东阿阿胶,2024-03-21,https://static.cninfo.com.cn/finalpage/2024-03-22/1219375568.PDF,5201,2026-08-06,已取得法定年度报告链接
000538,2023,云南白药集团股份有限公司,云南白药,龙头企业身份核实候选,1219474052,2023年年度报告,云南白药,2024-03-29,https://static.cninfo.com.cn/finalpage/2024-03-30/1219474052.PDF,9528,2026-08-06,已取得法定年度报告链接
000568,2023,泸州老窖股份有限公司,泸州老窖,龙头企业身份核实候选,1219872991,2023年年度报告,泸州老窖,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219872991.PDF,5748,2026-08-06,已取得法定年度报告链接
