stock_code,exchange,current_short_name,org_id,announcement_id,announcement_title,announcement_sec_name,publication_date,pdf_url,report_year_extracted,adjunct_size,retrieved_date
600965,上海证券交易所,*ST福成,gssh0600965,1200757006,2014年年度报告摘要,福成五丰,2015-03-27,https://static.cninfo.com.cn/finalpage/2015-03-28/1200757006.PDF,2014,685,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1200757012,2014年年度报告,福成五丰,2015-03-27,https://static.cninfo.com.cn/finalpage/2015-03-28/1200757012.PDF,2014,2452,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1202067536,2015年年度报告摘要,福成五丰,2016-03-22,https://static.cninfo.com.cn/finalpage/2016-03-23/1202067536.PDF,2015,483,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1202067555,2015年年度报告,福成五丰,2016-03-22,https://static.cninfo.com.cn/finalpage/2016-03-23/1202067555.PDF,2015,2647,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1203187945,2016年年度报告摘要,福成股份,2017-03-22,https://static.cninfo.com.cn/finalpage/2017-03-23/1203187945.PDF,2016,472,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1203187948,2016年年度报告,福成股份,2017-03-22,https://static.cninfo.com.cn/finalpage/2017-03-23/1203187948.PDF,2016,2666,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1204524279,2017年年度报告摘要,福成股份,2018-03-27,https://static.cninfo.com.cn/finalpage/2018-03-28/1204524279.PDF,2017,516,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1204524284,2017年年度报告,福成股份,2018-03-27,https://static.cninfo.com.cn/finalpage/2018-03-28/1204524284.PDF,2017,2790,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1205968318,2018年年度报告摘要,福成股份,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968318.PDF,2018,505,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1205968345,2018年年度报告,福成股份,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968345.PDF,2018,3243,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1207648287,2019年年度报告,福成股份,2020-04-27,https://static.cninfo.com.cn/finalpage/2020-04-28/1207648287.PDF,2019,3554,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1207648296,2019年年度报告摘要,福成股份,2020-04-27,https://static.cninfo.com.cn/finalpage/2020-04-28/1207648296.PDF,2019,644,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1209451983,福成股份：公司2020年年度报告摘要,福成股份,2021-03-25,https://static.cninfo.com.cn/finalpage/2021-03-26/1209451983.PDF,2020,745,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1209451994,福成股份：公司2020年年度报告,福成股份,2021-03-25,https://static.cninfo.com.cn/finalpage/2021-03-26/1209451994.PDF,2020,3575,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1213226888,福成股份：2021年年度报告摘要,福成股份,2022-04-28,https://static.cninfo.com.cn/finalpage/2022-04-29/1213226888.PDF,2021,772,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1213226889,福成股份：2021年年度报告,福成股份,2022-04-28,https://static.cninfo.com.cn/finalpage/2022-04-29/1213226889.PDF,2021,3557,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1213645925,福成股份：2021年年度报告(更正后）,福成股份,2022-06-08,https://static.cninfo.com.cn/finalpage/2022-06-09/1213645925.PDF,2021,3584,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1214578530,福成股份：关于更正《2021年年度报告》、《2022年第一季度报告》及《2022年半年度报告》的公告,福成股份,2022-09-09,https://static.cninfo.com.cn/finalpage/2022-09-10/1214578530.PDF,2021,1153,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1214578531,福成股份：2021年年度报告(更正后）,福成股份,2022-09-09,https://static.cninfo.com.cn/finalpage/2022-09-10/1214578531.PDF,2021,3647,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1216217881,福成股份：2022年年度报告,福成股份,2023-03-24,https://static.cninfo.com.cn/finalpage/2023-03-25/1216217881.PDF,2022,5148,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1216218079,福成股份：2022年年度报告摘要,福成股份,2023-03-24,https://static.cninfo.com.cn/finalpage/2023-03-25/1216218079.PDF,2022,796,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1217177539,福成股份：2022年年度报告（更正后）,福成股份,2023-06-30,https://static.cninfo.com.cn/finalpage/2023-07-01/1217177539.PDF,2022,5155,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1217177540,福成股份：关于更正《2022年年度报告》的公告,福成股份,2023-06-30,https://static.cninfo.com.cn/finalpage/2023-07-01/1217177540.PDF,2022,660,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1219877467,福成股份：2023年年度报告摘要,福成股份,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877467.PDF,2023,720,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1219877468,福成股份：2023年年度报告,福成股份,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219877468.PDF,2023,5027,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1220391881,福成股份：关于更正《2023年年度报告》的公告,福成股份,2024-06-18,https://static.cninfo.com.cn/finalpage/2024-06-19/1220391881.PDF,2023,820,2026-08-06
600965,上海证券交易所,*ST福成,gssh0600965,1220391882,福成股份：2023年年度报告（ 更正后）,福成股份,2024-06-18,https://static.cninfo.com.cn/finalpage/2024-06-19/1220391882.PDF,2023,5029,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,63717875,2013年年度报告摘要,新五丰,2014-03-24,https://static.cninfo.com.cn/finalpage/2014-03-25/63717875.PDF,2013,428,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,63717879,2013年年度报告,新五丰,2014-03-24,https://static.cninfo.com.cn/finalpage/2014-03-25/63717879.PDF,2013,2611,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1200948760,2014年年度报告摘要,新五丰,2015-04-29,https://static.cninfo.com.cn/finalpage/2015-04-30/1200948760.PDF,2014,726,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1200948765,2014年年度报告,新五丰,2015-04-29,https://static.cninfo.com.cn/finalpage/2015-04-30/1200948765.PDF,2014,2478,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1202229831,2015年年度报告摘要,新五丰,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202229831.PDF,2015,375,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1202229848,2015年年度报告,新五丰,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202229848.PDF,2015,2382,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1203416847,2016年年度报告摘要,新五丰,2017-04-27,https://static.cninfo.com.cn/finalpage/2017-04-28/1203416847.PDF,2016,339,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1203416866,2016年年度报告,新五丰,2017-04-27,https://static.cninfo.com.cn/finalpage/2017-04-28/1203416866.PDF,2016,2679,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1204510963,2017年年度报告,新五丰,2018-03-23,https://static.cninfo.com.cn/finalpage/2018-03-24/1204510963.PDF,2017,2786,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1204510974,2017年年度报告摘要,新五丰,2018-03-23,https://static.cninfo.com.cn/finalpage/2018-03-24/1204510974.PDF,2017,387,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1205937427,2018年年度报告,新五丰,2019-03-25,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937427.PDF,2018,2864,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1205937428,2018年年度报告摘要,新五丰,2019-03-25,https://static.cninfo.com.cn/finalpage/2019-03-26/1205937428.PDF,2018,453,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1207491867,2019年年度报告,新五丰,2020-04-13,https://static.cninfo.com.cn/finalpage/2020-04-14/1207491867.PDF,2019,3692,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1207491878,2019年年度报告摘要,新五丰,2020-04-13,https://static.cninfo.com.cn/finalpage/2020-04-14/1207491878.PDF,2019,523,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1209385244,湖南新五丰股份有限公司2020年年度报告摘要,新五丰,2021-03-15,https://static.cninfo.com.cn/finalpage/2021-03-16/1209385244.PDF,2020,625,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1209385266,湖南新五丰股份有限公司2020年年度报告,新五丰,2021-03-15,https://static.cninfo.com.cn/finalpage/2021-03-16/1209385266.PDF,2020,4377,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1213176457,湖南新五丰股份有限公司2021年年度报告摘要,新五丰,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213176457.PDF,2021,715,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1213176458,湖南新五丰股份有限公司2021年年度报告,新五丰,2022-04-27,https://static.cninfo.com.cn/finalpage/2022-04-28/1213176458.PDF,2021,4161,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1216564457,湖南新五丰股份有限公司2022年年报,新五丰,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216564457.PDF,2022,5149,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1216564468,湖南新五丰股份有限公司2022年年报,新五丰,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216564468.PDF,2022,5220,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1216564491,湖南新五丰股份有限公司2022年年报摘要,新五丰,2023-04-24,https://static.cninfo.com.cn/finalpage/2023-04-25/1216564491.PDF,2022,666,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1219705303,湖南新五丰股份有限公司2023年年度报告,新五丰,2024-04-19,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705303.PDF,2023,5425,2026-08-06
600975,上海证券交易所,新五丰,gssh0600975,1219705337,湖南新五丰股份有限公司2023年年度报告摘要,新五丰,2024-04-19,https://static.cninfo.com.cn/finalpage/2024-04-20/1219705337.PDF,2023,916,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,63863604,2013年年度报告摘要,海南橡胶,2014-04-17,https://static.cninfo.com.cn/finalpage/2014-04-18/63863604.PDF,2013,388,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,63863610,2013年年度报告,海南橡胶,2014-04-17,https://static.cninfo.com.cn/finalpage/2014-04-18/63863610.PDF,2013,2294,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1200834390,2014年年度报告摘要,海南橡胶,2015-04-14,https://static.cninfo.com.cn/finalpage/2015-04-15/1200834390.PDF,2014,500,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1200834425,2014年年度报告,海南橡胶,2015-04-14,https://static.cninfo.com.cn/finalpage/2015-04-15/1200834425.PDF,2014,3259,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1202232002,2015年年度报告摘要,海南橡胶,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202232002.PDF,2015,471,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1202232032,2015年年度报告,海南橡胶,2016-04-22,https://static.cninfo.com.cn/finalpage/2016-04-23/1202232032.PDF,2015,2999,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1203291103,2016年年度报告,海南橡胶,2017-04-12,https://static.cninfo.com.cn/finalpage/2017-04-13/1203291103.PDF,2016,2898,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1203291116,2016年年度报告摘要,海南橡胶,2017-04-12,https://static.cninfo.com.cn/finalpage/2017-04-13/1203291116.PDF,2016,444,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1204829724,2017年年度报告摘要,海南橡胶,2018-04-27,https://static.cninfo.com.cn/finalpage/2018-04-28/1204829724.PDF,2017,415,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1204829729,2017年年度报告,海南橡胶,2018-04-27,https://static.cninfo.com.cn/finalpage/2018-04-28/1204829729.PDF,2017,2953,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1206010964,2018年年度报告,海南橡胶,2019-04-11,https://static.cninfo.com.cn/finalpage/2019-04-12/1206010964.PDF,2018,3662,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1206010965,2018年年度报告摘要,海南橡胶,2019-04-11,https://static.cninfo.com.cn/finalpage/2019-04-12/1206010965.PDF,2018,531,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1207501327,2019年年度报告,海南橡胶,2020-04-14,https://static.cninfo.com.cn/finalpage/2020-04-15/1207501327.PDF,2019,4016,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1207501329,2019年年度报告摘要,海南橡胶,2020-04-14,https://static.cninfo.com.cn/finalpage/2020-04-15/1207501329.PDF,2019,608,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1207924163,2019年年度报告（修订稿）,海南橡胶,2020-06-12,https://static.cninfo.com.cn/finalpage/2020-06-13/1207924163.PDF,2019,4015,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1209495832,海南橡胶2020年年度报告（摘要）,海南橡胶,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209495832.PDF,2020,824,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1209495833,海南橡胶2020年年度报告,海南橡胶,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209495833.PDF,2020,6337,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1209567915,海南橡胶2020年年度报告（修订稿）,海南橡胶,2021-03-31,https://static.cninfo.com.cn/finalpage/2021-04-01/1209567915.PDF,2020,6335,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1209892254,海南橡胶2020年年度报告（摘要）（修订稿）,海南橡胶,2021-05-05,https://static.cninfo.com.cn/finalpage/2021-05-06/1209892254.PDF,2020,825,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1209892255,海南橡胶2020年年度报告（第二次修订稿）,海南橡胶,2021-05-05,https://static.cninfo.com.cn/finalpage/2021-05-06/1209892255.PDF,2020,6268,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1212869909,海南橡胶2021年年度报告摘要,海南橡胶,2022-04-10,https://static.cninfo.com.cn/finalpage/2022-04-11/1212869909.PDF,2021,732,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1212869910,海南橡胶2021年年度报告,海南橡胶,2022-04-10,https://static.cninfo.com.cn/finalpage/2022-04-11/1212869910.PDF,2021,4486,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1216664414,海南橡胶2022年年度报告摘要,海南橡胶,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216664414.PDF,2022,798,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1216664658,海南橡胶2022年年度报告,海南橡胶,2023-04-27,https://static.cninfo.com.cn/finalpage/2023-04-28/1216664658.PDF,2022,4529,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927646,海南橡胶2021年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927646.PDF,2021,4643,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927649,海南橡胶2020年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927649.PDF,2020,6469,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927655,海南橡胶2022年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927655.PDF,2022,4699,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927658,海南橡胶2018年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927658.PDF,2018,6211,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927659,海南橡胶2019年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927659.PDF,2019,4726,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927665,海南橡胶2023年年度报告,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927665.PDF,2023,5077,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927666,海南橡胶2023年年度报告摘要,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927666.PDF,2023,883,2026-08-06
601118,上海证券交易所,海南橡胶,9900005902,1219927686,海南橡胶2017年年度报告（2024年4月修订版）,海南橡胶,2024-04-29,https://static.cninfo.com.cn/finalpage/2024-04-30/1219927686.PDF,2017,3697,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,63616621,2013年年度报告,永辉超市,2014-02-27,https://static.cninfo.com.cn/finalpage/2014-02-28/63616621.PDF,2013,1145,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,63616622,2013年年度报告摘要,永辉超市,2014-02-27,https://static.cninfo.com.cn/finalpage/2014-02-28/63616622.PDF,2013,235,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1200947955,2014年年度报告摘要,永辉超市,2015-04-29,https://static.cninfo.com.cn/finalpage/2015-04-30/1200947955.PDF,2014,364,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1200947960,2014年年度报告,永辉超市,2015-04-29,https://static.cninfo.com.cn/finalpage/2015-04-30/1200947960.PDF,2014,3677,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1202261851,2015年年度报告摘要,永辉超市,2016-04-27,https://static.cninfo.com.cn/finalpage/2016-04-28/1202261851.PDF,2015,296,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1202261876,2015年年度报告,永辉超市,2016-04-27,https://static.cninfo.com.cn/finalpage/2016-04-28/1202261876.PDF,2015,3081,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1203241599,2016年年度报告,永辉超市,2017-03-30,https://static.cninfo.com.cn/finalpage/2017-03-31/1203241599.PDF,2016,3272,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1203241612,2016年年度报告摘要,永辉超市,2017-03-30,https://static.cninfo.com.cn/finalpage/2017-03-31/1203241612.PDF,2016,355,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1204553341,2017年年度报告摘要,永辉超市,2018-03-30,https://static.cninfo.com.cn/finalpage/2018-03-31/1204553341.PDF,2017,352,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1204553514,2017年年度报告,永辉超市,2018-03-30,https://static.cninfo.com.cn/finalpage/2018-03-31/1204553514.PDF,2017,4673,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1206103290,2018年年度报告,永辉超市,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206103290.PDF,2018,4548,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1206103291,2018年年度报告摘要,永辉超市,2019-04-25,https://static.cninfo.com.cn/finalpage/2019-04-26/1206103291.PDF,2018,332,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1207670552,2019年年度报告摘要,永辉超市,2020-04-28,https://static.cninfo.com.cn/finalpage/2020-04-29/1207670552.PDF,2019,410,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1207670553,2019年年度报告,永辉超市,2020-04-28,https://static.cninfo.com.cn/finalpage/2020-04-29/1207670553.PDF,2019,5576,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1209875986,永辉超市股份有限公司2020年年度报告,永辉超市,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209875986.PDF,2020,5367,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1209876012,永辉超市股份有限公司2020年年度报告摘要,永辉超市,2021-04-29,https://static.cninfo.com.cn/finalpage/2021-04-30/1209876012.PDF,2020,633,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1213271075,永辉超市股份有限公司2021年年度报告摘要,永辉超市,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213271075.PDF,2021,628,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1213271083,永辉超市股份有限公司2021年年度报告,永辉超市,2022-04-29,https://static.cninfo.com.cn/finalpage/2022-04-30/1213271083.PDF,2021,5311,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1216707507,永辉超市股份有限公司有限公司2022年年度报告摘要,永辉超市,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216707507.PDF,2022,618,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1216707511,永辉超市股份有限公司有限公司2022年度报告,永辉超市,2023-04-28,https://static.cninfo.com.cn/finalpage/2023-04-29/1216707511.PDF,2022,5177,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1219878384,永辉超市股份有限公司2023年年度报告,永辉超市,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878384.PDF,2023,5597,2026-08-06
601933,上海证券交易所,永辉超市,9900016367,1219878396,永辉超市股份有限公司2023年年度报告摘要,永辉超市,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219878396.PDF,2023,544,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,63742460,2013年年度报告摘要,丰林集团,2014-03-27,https://static.cninfo.com.cn/finalpage/2014-03-28/63742460.PDF,2013,451,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,63742470,2013年年度报告,丰林集团,2014-03-27,https://static.cninfo.com.cn/finalpage/2014-03-28/63742470.PDF,2013,2276,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1200756262,2014年年度报告摘要,丰林集团,2015-03-27,https://static.cninfo.com.cn/finalpage/2015-03-28/1200756262.PDF,2014,545,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1200756272,2014年年度报告,丰林集团,2015-03-27,https://static.cninfo.com.cn/finalpage/2015-03-28/1200756272.PDF,2014,2391,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1202101283,2015年年度报告摘要,丰林集团,2016-03-29,https://static.cninfo.com.cn/finalpage/2016-03-30/1202101283.PDF,2015,395,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1202101291,2015年年度报告,丰林集团,2016-03-29,https://static.cninfo.com.cn/finalpage/2016-03-30/1202101291.PDF,2015,3089,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1203241620,2016年年度报告摘要,丰林集团,2017-03-30,https://static.cninfo.com.cn/finalpage/2017-03-31/1203241620.PDF,2016,396,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1203241622,2016年年度报告,丰林集团,2017-03-30,https://static.cninfo.com.cn/finalpage/2017-03-31/1203241622.PDF,2016,2413,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1204486375,2017年年度报告摘要,丰林集团,2018-03-16,https://static.cninfo.com.cn/finalpage/2018-03-17/1204486375.PDF,2017,359,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1204486382,2017年年度报告,丰林集团,2018-03-16,https://static.cninfo.com.cn/finalpage/2018-03-17/1204486382.PDF,2017,2528,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1205967994,2018年年度报告摘要,丰林集团,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205967994.PDF,2018,325,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1205968011,2018年年度报告,丰林集团,2019-03-29,https://static.cninfo.com.cn/finalpage/2019-03-30/1205968011.PDF,2018,2733,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1207473733,2019年年度报告,丰林集团,2020-04-09,https://static.cninfo.com.cn/finalpage/2020-04-10/1207473733.PDF,2019,3249,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1207473744,2019年年度报告摘要,丰林集团,2020-04-09,https://static.cninfo.com.cn/finalpage/2020-04-10/1207473744.PDF,2019,559,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1209496090,广西丰林木业集团股份有限公司2020年年度报告摘要,丰林集团,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496090.PDF,2020,474,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1209496091,广西丰林木业集团股份有限公司2020年年度报告全文,丰林集团,2021-03-30,https://static.cninfo.com.cn/finalpage/2021-03-31/1209496091.PDF,2020,3506,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1212727748,广西丰林木业集团股份有限公司2021年年度报告摘要,丰林集团,2022-03-29,https://static.cninfo.com.cn/finalpage/2022-03-30/1212727748.PDF,2021,760,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1212727759,广西丰林木业集团股份有限公司2021年年度报告,丰林集团,2022-03-29,https://static.cninfo.com.cn/finalpage/2022-03-30/1212727759.PDF,2021,3637,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1216027648,广西丰林木业集团股份有限公司2022年年度报告,丰林集团,2023-03-01,https://static.cninfo.com.cn/finalpage/2023-03-02/1216027648.PDF,2022,4806,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1216027706,广西丰林木业集团股份有限公司2022年年度报告摘要,丰林集团,2023-03-01,https://static.cninfo.com.cn/finalpage/2023-03-02/1216027706.PDF,2022,673,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1219410573,广西丰林木业集团股份有限公司2023年年度报告,丰林集团,2024-03-26,https://static.cninfo.com.cn/finalpage/2024-03-27/1219410573.PDF,2023,4119,2026-08-06
601996,上海证券交易所,丰林集团,9900021478,1219410578,广西丰林木业集团股份有限公司2023年年度报告摘要,丰林集团,2024-03-26,https://static.cninfo.com.cn/finalpage/2024-03-27/1219410578.PDF,2023,762,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,1216269457,山东邦基科技股份有限公司2022年年度报告摘要,邦基科技,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216269457.PDF,2022,600,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,1216269478,山东邦基科技股份有限公司2022年年度报告,邦基科技,2023-03-30,https://static.cninfo.com.cn/finalpage/2023-03-31/1216269478.PDF,2022,3288,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,1219879155,山东邦基科技股份有限公司2023年度报告摘要,邦基科技,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879155.PDF,2023,628,2026-08-06
603151,上海证券交易所,邦基科技,9900052705,1219879163,山东邦基科技股份有限公司2023年年度报告,邦基科技,2024-04-26,https://static.cninfo.com.cn/finalpage/2024-04-27/1219879163.PDF,2023,3666,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,1204554569,2017年年度报告,养元饮品,2018-03-30,https://static.cninfo.com.cn/finalpage/2018-03-31/1204554569.PDF,2017,3154,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,1204554570,2017年年度报告摘要,养元饮品,2018-03-30,https://static.cninfo.com.cn/finalpage/2018-03-31/1204554570.PDF,2017,599,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,1204974472,2017年年度报告（修订版）,养元饮品,2018-05-18,https://static.cninfo.com.cn/finalpage/2018-05-19/1204974472.PDF,2017,1786,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,1205935757,2018年年度报告,养元饮品,2019-03-25,https://static.cninfo.com.cn/finalpage/2019-03-26/1205935757.PDF,2018,2690,2026-08-06
603156,上海证券交易所,养元饮品,9900023988,1205935768,2018年年度报告摘要,养元饮品,2019-03-25,https://static.cninfo.com.cn/finalpage/2019-03-26/1205935768.PDF,2018,488,2026-08-06
