stock_code,exchange,current_short_name,org_id,announcement_id,announcement_title,announcement_sec_name,announcement_date,pdf_url,query_keyword,query_period,retrieved_date,review_status,event_candidate_type,pdf_parse_status,date_evidence_excerpt,manual_review_status
002321,深圳证券交易所,华英农业,9900009334,1216994176,关于撤销其他风险警示暨停复牌的公告,ST华英,2023-06-05,https://static.cninfo.com.cn/finalpage/2023-06-06/1216994176.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：002321 证券简称：ST华英 公告编号：2023-031 || 交易于 2023 年 6 月 6 日停牌一天，于 2023 年 6 月 7 日开市起复牌； 2、公司股票交易自 2023 年 6 月 7 日开市起撤销其他风险警示。 || 3、股票代码：仍为“002321”； 4、撤销其他风险警示的起始日：2023 年 6 月 7 日； || 1、公司2020年内部控制被亚太（集团）会计师事务所（特殊普 通合伙）（以下简称“亚太所”）出具了无法表示意见的内部控制审 计报告，根据《深圳证券交易所股票上市规则（2020年修订）》第13.3 || 条等规定，深圳证券交易所于2021年4月30日对公司股票交易实行 1 || “其他风险警示”处理。具体内容详见公司于2021年4月29日披露的 《关于公司股票交易被实行退市风险警示且实行其他风险警示暨停 || 不满足向深圳证券交易所申请撤销对应的其他风险警示情形的条件， 因此公司股票继续被实施其他风险警示。具体内容详见公司于2022 年6月24日披露的《关于公司股票撤销退市风险警示并继续实施其他 || 因此公司股票继续被实施其他风险警示。具体内容详见公司于2022 年6月24日披露的《关于公司股票撤销退市风险警示并继续实施其他 || 风险警示暨临时停牌的公告》（公告编号：2022-063）。 三、关于公司股票交易申请撤销其他风险警示情况 || 则（2023 年修订）》9.8.1 条第（四）项所列实施其他风险警示的情 形，且不存在触及退市风险警示或其他风险警示的任何情形，符合申 || 请撤销股票交易其他风险警示的条件。鉴于此，公司于 2023 年 4 月 13 日召开的第七届董事会第四次会议审议通过了《关于申请撤销其 || 请撤销股票交易其他风险警示的条件。鉴于此，公司于 2023 年 4 月 13 日召开的第七届董事会第四次会议审议通过了《关于申请撤销其 他风险警示的议案》，并向深圳证券交易所申请撤销公司股票交易其 || 他风险警示。详见公司于 2023 年 4 月 15 日披露的《关于申请撤销其 他风险警示的公告》（公告编号：2023-013）。 || 四、公司申请撤销其他风险警示的核准情况 2023 年 6 月 5 日，深圳证券交易所同意撤销对公司股票交易实 || 施的其他风险警示。公司股票将于 2023 年 6 月 6 日开市起停牌 1 天， 并于 2023 年 6 月 7 日开市起撤销其他风险警示并恢复交易，股票简 称将由“ST 华英”变更为“华英农业”，股票代码仍为“002321”。,待人工判定实际生效日及风险状态是否连续
002447,深圳证券交易所,,9900013370,1207687233,关于公司股票交易被实行退市风险警示的公告,晨鑫科技,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207687233.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：002447 证券简称：晨鑫科技 公告编号：2020-032 || 特别提示： 1、公司股票于2020年4月30日停牌一天，并于2020年5月6日开市起复牌； 2、公司股票自2020年5月6日起被实行“退市风险警示”特别处理，股票简 || 1、公司股票于2020年4月30日停牌一天，并于2020年5月6日开市起复牌； 2、公司股票自2020年5月6日起被实行“退市风险警示”特别处理，股票简 称由“晨鑫科技”变更为“*ST晨鑫”，证券代码不变，仍为“002447”； || 大连晨鑫网络科技股份有限公司（以下简称“公司”）因2018年度、2019年 度连续两个会计年度经审计的净利润均为负值，根据《深圳证券交易所股票上市 || 3、股票代码仍为“002447”； 4、实行退市风险警示的起始日为2020年5月6日 公司股票交易将于2020年4月30日停牌一天，自2020年5月6日复牌之日起， || 4、实行退市风险警示的起始日为2020年5月6日 公司股票交易将于2020年4月30日停牌一天，自2020年5月6日复牌之日起， 深圳证券交易所对公司股票实行退市风险警示。 || 公司股票交易将于2020年4月30日停牌一天，自2020年5月6日复牌之日起， 深圳证券交易所对公司股票实行退市风险警示。 5、公司股票被实行退市风险警示后股票交易的日涨跌幅限制为5%。 || 二、实行退市风险警示的主要原因 公司2018年度、2019年度连续两个会计年度经审计的净利润均为负值，根据,待人工判定实际生效日及风险状态是否连续
002477,深圳证券交易所,,9900014450,1206091348,关于股票交易实行退市风险警示的公告,雏鹰农牧,2019-04-24,https://static.cninfo.com.cn/finalpage/2019-04-25/1206091348.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：002477 证券简称：雏鹰农牧 公告编号：2019-057 || 1、公司股票于 2019 年 4 月 25 日停牌一天，并于 2019 年 4 月 26 日开市起 复牌； 2、公司股票自 2019 年 4 月 26 日起被实行“退市风险警示”特别处理，股 || 复牌； 2、公司股票自 2019 年 4 月 26 日起被实行“退市风险警示”特别处理，股 票简称由“雏鹰农牧”变更为“*ST 雏鹰”。 || 2、公司股票自 2019 年 4 月 26 日起被实行“退市风险警示”特别处理，股 票简称由“雏鹰农牧”变更为“*ST 雏鹰”。 3、实行退市风险警示后股票交易的日涨跌幅限制为 5%。 || 由于雏鹰农牧集团股份有限公司（以下简称“公司”）2018 年度的财务报告 被亚太（集团）会计师事务所（特殊普通合伙）出具了无法表示意见的审计报告， || 一、股票的种类、简称、证券代码、实行退市风险警示的起始日 1、实施“退市风险警示”特别处理后股票种类仍为人民币普通股； 2、实施“退市风险警示”特别处理的起始日：2019 年 4 月 26 日； || 1、实施“退市风险警示”特别处理后股票种类仍为人民币普通股； 2、实施“退市风险警示”特别处理的起始日：2019 年 4 月 26 日； 3、实施“退市风险警示”特别处理后公司证券代码不变，仍为“002477”； || 2、实施“退市风险警示”特别处理的起始日：2019 年 4 月 26 日； 3、实施“退市风险警示”特别处理后公司证券代码不变，仍为“002477”； 4、实施“退市风险警示”特别处理后的股票简称由“雏鹰农牧”变更为“*ST 雏 || 5、实施“退市风险警示”特别处理后公司股票日涨跌幅限制为 5%。 二、实行退市风险警示的主要原因 公司 2018 年度的财务报告被亚太（集团）会计师事务所（特殊普通合伙）,待人工判定实际生效日及风险状态是否连续
002650,深圳证券交易所,ST加加,9900021914,1207919359,关于公司股票被实行其他风险警示的公告,加加食品,2020-06-11,https://static.cninfo.com.cn/finalpage/2020-06-12/1207919359.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,"证券代码：002650 证券简称：加加食品 公告编号：2020-052 || 1、公司股票将于 2020 年 6 月 12 日开市时起停牌一天，将于 2020 年 6 月 15 日开市时起复牌，复牌后实行其他风险警示。 2、实行其他风险警示后的股票简称由“加加食品”变为“ST 加加”。 || （2020-046）及公司于 2020 年 5 月 12 日披露的《关 于公司股票交易可能被实施其他风险警示的提示性公告》 （公告编号：2020-047）。 || 经公司向深圳证券交易所申请，公司股票于 2020 年 6 月 12 日开市时起停牌一天， 将于 2020 年 6 月 15 日开市时起复牌，复牌后实行其他风险警示。 || 元资金额度，专项用于偿还优选资本管理有限公司（以下简称“优选资本”）、湖 南三湘银行股份有限公司（以下简称“三湘银行”）债务； 2、卓越投资、三湘银行于 2020 年 6 月 10 日签订《债务清偿协议》，协议约 || 2020 年 6 月 30 日前由卓越投资或指定第三方向优选资本清偿债务本金不低于 18,000 万元（以下简称“首笔清偿款”）。优选资本承诺，在收到首笔清偿款后的 五个工作日内，加加食品因债权文件项下债务而与优选资本签署及/或向优选资 || 根据《深圳证券交易所股票上市规则（2018 年 11 月修订）》第 13.1.1 条、 13.3.1 条、13.3.2 条的规定，经公司向深圳证券交易所申请，公司股票将被实行 其他风险警示。本公司特向投资者做如下风险提示： || 其他风险警示。本公司特向投资者做如下风险提示： 1、实行其他风险警示的起始日：2020 年 6 月 15 日开市起； 2、根据《深圳证券交易所股票上市规则（2018 年 11 月修订）》第 13.3.5 条 || 2、根据《深圳证券交易所股票上市规则（2018 年 11 月修订）》第 13.3.5 条 的规定，公司股票将于 2020 年 6 月 12 日停牌一天，自复牌之日起深圳证券交易 所对公司股票交易实行其他风险警示； || 的规定，公司股票将于 2020 年 6 月 12 日停牌一天，自复牌之日起深圳证券交易 所对公司股票交易实行其他风险警示； 3、实行其他风险警示后的股票简称由“加加食品”变为“ST 加加”；",待人工判定实际生效日及风险状态是否连续
002650,深圳证券交易所,ST加加,9900021914,1210573032,关于公司股票撤销其他风险警示暨停复牌公告,ST加加,2021-07-26,https://static.cninfo.com.cn/finalpage/2021-07-27/1210573032.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,证券代码：002650 证券简称：ST 加加 公告编号：2021-067 || 1、公司股票于 2021 年 7 月 27 日开市起停牌一天，并于 2021 年 7 月 28 日 开市起复牌； || 2、公司自 2021 年 7 月 28 日开市起撤销其他风险警示，公司股票简称由 “ST 加加”变更为“加加食品”，股票代码仍为“002650”，股票交易的日涨跌幅限 || (四) 撤销其他风险警示的起始日：2021 年 7 月 28 日； || 《深圳证券交易所股票上市规则（2018 年 11 月修订）》第 13.1.1 条、第 13.3.1 条、第 13.3.2 条的相关规定， 公司股票于 2020 年 6 月 15 日起被实施其他风险 警示特别处理。 || 2020 年 9 月 21 日，公司召开第四届董事会 2020 年第十二次会议，审议通 过了《关于申请撤销公司股票其他风险警示的议案》，并向深圳证券交易所提交 了撤销公司股票交易其他风险警示的申请。 || 规则（2020 年修订）〉的通知》（深证上〔2020〕1294 号）规定的股票交易应实 施其他风险警示的情形。综上，公司符合撤销其他风险警示的条件，且不存在 新增其他风险警示情形。 || 公司关于撤销股票交易其他风险警示的申请目前已获得深圳证券交易所审 核同意。 根据《深圳证券交易所股票上市规则》（2020 年修订）13.12 条的规 || 定，公司股票交易于 2021 年 7 月 27 日开市起停牌一天，并于 2021 年 7 月 28 日开市起复牌，自 2021 年 7 月 28 日开市起撤销其他风险警示，股票简称由“ST 加加”变更为“加加食品”，公司股票代码不变，股票交易日涨跌幅限制由 5%变,待人工判定实际生效日及风险状态是否连续
002719,深圳证券交易所,ST麦趣,9900023119,1207687740,关于公司股票被实施退市风险警示暨停牌的公告,麦趣尔,2020-04-29,https://static.cninfo.com.cn/finalpage/2020-04-30/1207687740.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：002719 证券简称：麦趣尔 公告编码：2020-039 || 2、公司股票交易自 2020 年 5 月 6 日起被实施“退市风险警示”特别处理， || 限公司（以下简称“公司”）2018 年度、2019 年度连续两个会计年度经审计的净 || 4、实施退市风险警示的起始日：2020 年 5 月 6 日； || 于 2020 年 4 月 30 日停牌一天，自 2020 年 5 月 6 日复牌后被实施“退市风险警 || 公司因 2018 年、2019 年连续两年亏损，股票被实施退市风险警示。公司董,待人工判定实际生效日及风险状态是否连续
002719,深圳证券交易所,ST麦趣,9900023119,1211934918,关于股票撤销退市风险警示暨停牌的公告,*ST麦趣,2021-12-16,https://static.cninfo.com.cn/finalpage/2021-12-17/1211934918.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,"证券代码：002719 证券简称：*ST 麦趣 公告编码：2021-064 || 重要内容提示： ●麦趣尔集团股份有限公司（以下简称""公司""）股票将于 2021 年 12 月 17 日停牌一天，并于 2021 年 12 月 20 日开市起复牌； || ●麦趣尔集团股份有限公司（以下简称""公司""）股票将于 2021 年 12 月 17 日停牌一天，并于 2021 年 12 月 20 日开市起复牌； ●公司撤销退市风险警示的起始日：2021 年 12 月 20 日； || 日停牌一天，并于 2021 年 12 月 20 日开市起复牌； ●公司撤销退市风险警示的起始日：2021 年 12 月 20 日； ●公司撤销退市风险警示后，股票简称由""*ST 麦趣""变更为""麦趣尔""，股票 || ●公司撤销退市风险警示的起始日：2021 年 12 月 20 日； ●公司撤销退市风险警示后，股票简称由""*ST 麦趣""变更为""麦趣尔""，股票 代码仍为""002719""，股票价格的日涨跌幅限制由 5%变更为 10%。 || 代码仍为""002719""，股票价格的日涨跌幅限制由 5%变更为 10%。 一、公司股票被实施退市风险警示的情况 麦趣尔集团股份有限公司（以下简称“公司”）因 2018 年度、2019 年度连 || 一、公司股票被实施退市风险警示的情况 麦趣尔集团股份有限公司（以下简称“公司”）因 2018 年度、2019 年度连 续两个会计年度经审计的净利润为负值，根据《深圳证券交易所股票上市规则》 || （2018 年 11 月修订）第 13.2.1 条的相关规定，深圳证券交易所自 2020 年 5 月 6 日开市起对公司股票交易实行“退市风险警示”。公司股票简称由“麦趣尔” 变更为“*ST 麦趣”，公司股票代码仍为“002719”，股票交易日涨跌幅限制为 || 公司于 2021 年 3 月 18 日披露《2020 年年度报告》,根据公司聘请的 2020 年度审计机构中兴财光华会计师事务所(特殊普通合伙)(以下简称“中兴财光 华”)出具的标准的无保留意见的 《麦趣尔集团股份有限公司 2020 年度审计报 || （2020 年修订）14.3.1 条规定的股票交易实施退市风险警示的情形，具体如下： （1）最近一个会计年度经审计的净利润为负值且营业收入低于 1 亿元，或 || 圳证券交易所《股票上市规则》（2018 年修订）第 13.2.1 条的有关规定，公司 股票已于 2020 年 5 月 6 日起被实施“退市风险警示”的特别处理。根据《深圳 证券交易所股票上市规则》（2018 年修订）第 13.2.11 的规定，因净利润触及 || 证券交易所股票上市规则》（2018 年修订）第 13.2.11 的规定，因净利润触及 13.2.1 第（一）项规定情形被实施退市风险警示后，上市公司首个会计年度审 计结果表明 13.2.1 条第（一）项规定情形已消除的，上市公司可以向深圳证券 || 计结果表明 13.2.1 条第（一）项规定情形已消除的，上市公司可以向深圳证券 交易所申请对其股票交易撤销退市风险警示。 公司 2020 年度经审计的归属于上市公司股东的净利润为 52,750,759.91 元, || 票上市规则》（2018 年修订）第 14.1.1 条、（1）暂停上市的情形。 （2）因净资产触及本规则 13.2.1 条第（二）项规定情形其股票交易被实行 退市风险警示后，首个会计年度经审计的期末净资产继续为负值； || （3）因营业收入触及本规则第 13.2.1 条第（三）项规定情形其股票交易被 实行退市风险警示后，首个会计年度经审计的营业收入继续低于一千万元； 中兴财光华对公司 2020 年度财务会计报告出具了标准的无保留意见的审计 || 市风险警示且未触及原规则暂停上市标准。 5、未触及新规其他风险警示情形的，撤销其他风险警示。 公司已根据《深圳证券交易所股票上市规则》（2020 年修订）有关其他风 || 三、公司申请事项获得深交所审核情况 公司提交的撤销退市风险警示的申请获得深交所审核通过，按照《深圳证券 交易所股票上市规则》（2020 年修订）有关规定，公司股票于 2021 年 12 月 17 || 交易所股票上市规则》（2020 年修订）有关规定，公司股票于 2021 年 12 月 17 日停牌一天，2021 年 12 月 20 日开市起恢复交易并撤销退市风险警示，公司证 券简称由""*ST 麦趣""变更为""麦趣尔""，证券代码""002719""保持不变，日涨跌幅限 || 日停牌一天，2021 年 12 月 20 日开市起恢复交易并撤销退市风险警示，公司证 券简称由""*ST 麦趣""变更为""麦趣尔""，证券代码""002719""保持不变，日涨跌幅限 制由 5%变更为 10%。",待人工判定实际生效日及风险状态是否连续
300313,深圳证券交易所,天山生物,9900021985,1209817663,关于公司股票被实施其他风险警示暨公司股票停牌的提示性公告,天山生物,2021-04-26,https://static.cninfo.com.cn/finalpage/2021-04-27/1209817663.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,证券代码：300313 证券简称：天山生物 公告编号：2021-028 || 1、根据《深圳证券交易所创业板股票上市规则（2020 年 12 月修订）》第 9.4 条之规定，新疆天山畜牧生物工程股份有限公司（以下简称“公司”）最近三个 会计年度扣除非经常性损益后净利润均为负值，且最近一年（2020 年）审计报告 || 会计年度扣除非经常性损益后净利润均为负值，且最近一年（2020 年）审计报告 带有“持续经营能力存在不确定性”的表述，公司股票将被实施其他风险警示。 || 2、公司股票自 2021 年 4 月 27 日（星期二）开市起停牌 1 天，将于 2021 年 4 月 28 日（星期三）开市起复牌。 || 3、公司股票自 2021 年 4 月 28 日开市起被实施其他风险警示，股票简称由“天 山生物”变更为“ST 天山”；股票交易的日涨跌幅限制不变，仍为 20%；股票代 || 3、实施其他风险警示的起始日：2021 年 4 月 28 日。 || 4、公司股票停复牌起始日：公司股票因被实施其他风险警示，自 2021 年 4 月 27 日（星期二）开市起停牌 1 天，将于 2021 年 4 月 28 日（星期三）开市起复 || 月 27 日（星期二）开市起停牌 1 天，将于 2021 年 4 月 28 日（星期三）开市起复 牌，复牌后实施其他风险警示。 || 根据《深圳证券交易所创业板股票上市规则（2020 年 12 月修订）》9.4 条 “上 市公司出现下列情形之一的，本所对其股票交易实施其他风险警示：...（六）公 司最近三个会计年度扣除非经常性损益前后净利润孰低者为负值，且最近一年审计,待人工判定实际生效日及风险状态是否连续
600238,上海证券交易所,ST椰岛,gssh0600238,1204741333,关于公司股票被实施退市风险警示暨停牌的公告,海南椰岛,2018-04-24,https://static.cninfo.com.cn/finalpage/2018-04-25/1204741333.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,股票简称：海南椰岛 股票代码：600238 编号：2018-036 号 || 实施风险警示的起始日：2018 年 4 月 26 日。 || （二）股票代码仍为“600238”；股票价格的日涨跌幅 5% 。 （三）实施风险警示的起始日：2018 年 4 月 26 日。 二、实施风险警示的适用情形 || （三）实施风险警示的起始日：2018 年 4 月 26 日。 二、实施风险警示的适用情形 由于公司 2016 年和 2017 年经审计的公司净利润为负值，根据《上海证券 || 交易所股票上市规则》第 13.2.1 条第（一）项的规定，公司最近两个会计年度 经审计的净利润连续为负值，公司股票交易在 2017 年度报告披露后将被实施退 市风险警示。 || 根据《上海证券交易所股票上市规则》第 13.2.4 条等相关规定，公司股票 将于 2018 年 4 月 25 日停牌 1 天，4 月 26 日起实施风险警示，实施风险警示后 || 板交易。 四、公司董事会关于争取撤销风险警示的意见及主要措施 2018 年，公司将采取以下主要措施努力实现经营业绩扭亏为盈：一是开展,待人工判定实际生效日及风险状态是否连续
600238,上海证券交易所,ST椰岛,gssh0600238,1206094607,关于撤销公司股票退市风险警示及实施其他风险警示的公告,*ST椰岛,2019-04-24,https://static.cninfo.com.cn/finalpage/2019-04-25/1206094607.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,"股票简称：*ST 椰岛 股票代码：600238 编号：2019-030 号 || 重要内容提示： ●撤销退市风险警示及实施其他风险警示的起始日：2019年4月26日。 ●撤销退市风险警示及实施其他风险警示后，公司股票简称由“*ST椰岛”变 || ●撤销退市风险警示及实施其他风险警示的起始日：2019年4月26日。 ●撤销退市风险警示及实施其他风险警示后，公司股票简称由“*ST椰岛”变 更为“ST椰岛”；股票代码为“600238”不变；股票交易价格的日涨跌幅限制仍 || ●根据《上海证券交易所股票上市规则》第13.2.21 条的规定，公司股票于 2019年4月25日停牌一天，将于2019年4月26日起复牌。 ●撤销退市风险警示及实施其他风险警示后公司股票将继续在风险警示板交 || 2019年4月25日停牌一天，将于2019年4月26日起复牌。 ●撤销退市风险警示及实施其他风险警示后公司股票将继续在风险警示板交 易。 || 2、股票代码仍为：600238； 3、撤销退市风险警示及实施其他风险警示的起始日：2019 年 4 月 26 日。 二、撤销退市风险警示的适用情形 || 3、撤销退市风险警示及实施其他风险警示的起始日：2019 年 4 月 26 日。 二、撤销退市风险警示的适用情形 因公司 2016 年度、2017 年度经审计的净利润连续两年为负值，根据《上海证 || 券交易所股票上市规则》13.2.1 条的有关规定，公司股票已于 2018 年 4 月 26 日 被实施退市风险警示，证券简称从“海南椰岛”变更为“*ST 椰岛”。 2018 年度，公司实现营业收入 70,599.25 万元，实现归属于上市公司股东的 || 的情形已消除，根据《上海证券交易所股票上市规则》有关规定及公司 2018 年度 经营情况，公司符合申请撤销股票退市风险警示的条件。 经公司第七届董事会第三十六次会议审议批准，公司已向上海证券交易所提 || 经公司第七届董事会第三十六次会议审议批准，公司已向上海证券交易所提 交撤销对公司股票实施退市风险警示的申请，上海证券交易所于 2019 年 4 月 24 日同意撤销对公司股票实施的“退市风险警示”。 || 交撤销对公司股票实施退市风险警示的申请，上海证券交易所于 2019 年 4 月 24 日同意撤销对公司股票实施的“退市风险警示”。 三、公司股票被实施其他风险警示的情形 || 日同意撤销对公司股票实施的“退市风险警示”。 三、公司股票被实施其他风险警示的情形 鉴于公司在信息披露方面存在违规行为，2018 年 12 月 6 日，上海证券交易所 || 对公司及相关责任人做出纪律处分，对公司及相关责任人予以公开谴责，根据《股 票上市规则》第 13.1.1 条等相关规定，公司股票将自 2019 年 4 月 26 日起实施其 他风险警示。 || 他风险警示。 四、撤销退市风险警示及实施其他风险警示的有关事项提示 根据《上海证券交易所股票上市规则》的相关规定，公司股票将于 2019 年 4 || 根据《上海证券交易所股票上市规则》的相关规定，公司股票将于 2019 年 4 月 25 日停牌 1 天，自 2019 年 4 月 26 日起撤销退市风险警示并实施其他风险警 示，公司 A 股股票简称由“*ST 椰岛”变更为“ST 椰岛”，股票代码为“600238” || 月 25 日停牌 1 天，自 2019 年 4 月 26 日起撤销退市风险警示并实施其他风险警 示，公司 A 股股票简称由“*ST 椰岛”变更为“ST 椰岛”，股票代码为“600238” 不变，股票交易价格的日涨跌幅限制仍为 5%。",待人工判定实际生效日及风险状态是否连续
600238,上海证券交易所,ST椰岛,gssh0600238,1209648005,ST椰岛关于公司股票撤销其他风险警示暨停牌的公告,ST椰岛,2021-04-07,https://static.cninfo.com.cn/finalpage/2021-04-08/1209648005.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,撤销或风险类型转换,PDF文本提取成功,"证券代码：600238 证券简称：ST 椰岛 公告编号：2021-015 号 || 重要内容提示： ● 撤销其他风险警示的起始日：2021年4月9日。 ● 公司股票将于2021年4月8日停牌1天，2021年4月9日起复牌并撤销其他 || ● 撤销其他风险警示的起始日：2021年4月9日。 ● 公司股票将于2021年4月8日停牌1天，2021年4月9日起复牌并撤销其他 风险警示。 || （二）证券代码仍为“600238”； （三）撤销风险警示的起始日：2021 年 4 月 9 日。 二、撤销其他风险警示的适用情形 || （三）撤销风险警示的起始日：2021 年 4 月 9 日。 二、撤销其他风险警示的适用情形 因 2016 年度、2017 年度经审计的净利润连续两年为负值，根据《上海证券 || 因 2016 年度、2017 年度经审计的净利润连续两年为负值，根据《上海证券 交易所股票上市规则》有关规定，公司股票于 2018 年 4 月 26 日被实施退市风险 警示，证券简称从“海南椰岛”变更为“*ST 椰岛”。 || 交易所股票上市规则》有关规定，公司股票于 2018 年 4 月 26 日被实施退市风险 警示，证券简称从“海南椰岛”变更为“*ST 椰岛”。 2018 年度，公司实现营业收入 70,599.25 万元，实现归属于上市公司股东 || 根据《上海证券交易所股票上市规则》有关规定及公司 2018 年度经营情况，公 司符合申请撤销股票退市风险警示的条件。上海证券交易所于 2019 年 4 月 24 || 日同意撤销对公司股票实施的“退市风险警示”。 同时鉴于公司在信息披露方面存在违规行为，2018 年 12 月 6 日，上海证券 || 根据《上海证券交易所股票上市规则》相关规定，公司股票将自 2019 年 4 月 26 日起实施其他风险警示，股票简称变更为“ST 椰岛”。 2021 年 3 月 24 日，公司披露了 2020 年度报告，公司实现营业收入 80,790.09 || 符合申请撤销股票其他风险警示的条件。鉴于以上原因，经公司第七届董事会第 五十九次会议审议通过，同意公司向上海证券交易所申请撤销股票其他风险警示， 并于 2021 年 3 月 24 日向上海证券交易所提交了关于撤销其他风险警示的申请。 || 五十九次会议审议通过，同意公司向上海证券交易所申请撤销股票其他风险警示， 并于 2021 年 3 月 24 日向上海证券交易所提交了关于撤销其他风险警示的申请。 上海证券交易所于 2021 年 4 月 7 日同意了公司撤销其他风险警示的申请。 || 并于 2021 年 3 月 24 日向上海证券交易所提交了关于撤销其他风险警示的申请。 上海证券交易所于 2021 年 4 月 7 日同意了公司撤销其他风险警示的申请。 三、撤销风险警示的有关事项提示 || 上海证券交易所于 2021 年 4 月 7 日同意了公司撤销其他风险警示的申请。 三、撤销风险警示的有关事项提示 根据《上海证券交易所股票上市规则》相关规定，公司股票将于2021年4月8 || 根据《上海证券交易所股票上市规则》相关规定，公司股票将于2021年4月8 日停牌1天，2021年4月9日起复牌并撤销其他风险警示，撤销其他风险警示后公 司股票价格的日涨跌幅限制为10%，公司证券简称将由“ST椰岛”变更为“海南 || 日停牌1天，2021年4月9日起复牌并撤销其他风险警示，撤销其他风险警示后公 司股票价格的日涨跌幅限制为10%，公司证券简称将由“ST椰岛”变更为“海南 椰岛”。公司股票撤销其他风险警示后，将转出风险警示板交易。",待人工判定实际生效日及风险状态是否连续
600265,上海证券交易所,*ST景谷,gssh0600265,62447733,关于股票实施退市风险警示的公告,ST景谷,2013-05-01,https://static.cninfo.com.cn/finalpage/2013-05-02/62447733.PDF,风险警示,2013-01-01~2023-12-31,2026-08-06,待解析实施或撤销日期,实施或叠加,PDF文本提取成功,股票代码 600265 股票简称 ST 景谷 编号 2013-024 云南景谷林业股份有限公司 || 3、股票代码仍为“600265” 4、实行退市风险警示的起始日：公司股票 2013 年 5 月 2 日停牌一天，2013 年 5 月 3 日起复牌并实行退市风险警示。 || 4、实行退市风险警示的起始日：公司股票 2013 年 5 月 2 日停牌一天，2013 年 5 月 3 日起复牌并实行退市风险警示。 二、实行退市风险的主要原因： || 5 月 3 日起复牌并实行退市风险警示。 二、实行退市风险的主要原因： 1、经审计，公司 2012 年年末净利润为负值。2011 年年末净利润为负值，,待人工判定实际生效日及风险状态是否连续
