stock_code,year,current_legal_full_name,current_short_name,exchange_final,list_date_final,legal_name_review_status,entry_basis,name_source_url,name_effective_basis,delisting_date,delisting_source_url,industry_entry_candidate,industry_period_short_name,industry_source_period,industry_code,industry_name,industry_period_st_flag,industry_source_agency,industry_classification_standard,industry_local_source_file,industry_sample_status,leading_identity_verified_candidate,official_name_evidence,evidence_event_year,evidence_event_type,moa_source_url,identity_source_url,identity_basis,leading_candidate_status,st_review_status,entry_pool_status,st_any_time_in_year_verified,st_at_year_end_verified,st_interval_source_url,st_interval_end_source_url,st_interval_status,st_audit_status,delisting_arrangement_in_year_verified,delisting_arrangement_source_url
600354,2013,甘肃省敦煌种业集团股份有限公司,敦煌种业,上海证券交易所,20040115,交易所当前法人主表已覆盖,行业分类候选,,,,,1,敦煌种业,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600359,2013,新疆塔里木农业综合开发股份有限公司,新农开发,上海证券交易所,19990429,交易所当前法人主表已覆盖,行业分类候选,,,,,1,新农开发,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,是,否,https://static.cninfo.com.cn/finalpage/2013-04-09/62335731.PDF,https://static.cninfo.com.cn/finalpage/2013-04-09/62335731.PDF,区间已闭合,已由法定公告核实本年存在ST风险警示,,
600371,2013,万向德农股份有限公司,万向德农,上海证券交易所,20020916,交易所当前法人主表已覆盖,行业分类候选,,,,,1,万向德农,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600467,2013,山东好当家海洋发展股份有限公司,好当家,上海证券交易所,20040405,交易所当前法人主表已覆盖,行业分类候选,,,,,1,好当家,2013Q4,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600506,2013,统一低碳科技(新疆)股份有限公司,统一股份,上海证券交易所,20011226,交易所当前法人主表已覆盖,行业分类候选,,,,,1,香梨股份,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600540,2013,新疆赛里木现代农业股份有限公司,新赛股份,上海证券交易所,20040107,交易所当前法人主表已覆盖,行业分类候选,,,,,1,新赛股份,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600598,2013,黑龙江北大荒农业股份有限公司,北大荒,上海证券交易所,20020329,交易所当前法人主表已覆盖,行业分类候选,,,,,1,北大荒,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600965,2013,河北福成五丰食品股份有限公司,*ST福成,上海证券交易所,20040713,交易所当前法人主表已覆盖,行业分类候选,,,,,1,福成五丰,2013Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
600975,2013,湖南新五丰股份有限公司,新五丰,上海证券交易所,20040609,交易所当前法人主表已覆盖,行业分类候选,,,,,1,新五丰,2013Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
601118,2013,海南天然橡胶产业集团股份有限公司,海南橡胶,上海证券交易所,20110107,交易所当前法人主表已覆盖,行业分类候选,,,,,1,海南橡胶,2013Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2013Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000592,2014,中福海峡（平潭）发展股份有限公司,平潭发展,深圳证券交易所,1996-03-27,交易所当前法人主表已覆盖,行业分类候选,,,,,1,平潭发展,2014Q4,02,林业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000623,2014,吉林敖东药业集团股份有限公司,吉林敖东,深圳证券交易所,1996-10-28,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,吉林敖东药业集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000623,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000663,2014,福建省永安林业(集团)股份有限公司,永安林业,深圳证券交易所,1996-12-06,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,永安林业,2014Q4,02,林业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,福建省永安林业（集团）股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000663,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000713,2014,国投丰乐种业股份有限公司,国投丰乐,深圳证券交易所,1997-04-22,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,丰乐种业,2014Q4,05,农林牧渔服务业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,合肥丰乐种业股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://static.cninfo.com.cn/finalpage/2025-08-30/1224620910.PDF,半年度报告明确当前公司曾用名单名称且证券代码保持000713,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000735,2014,罗牛山股份有限公司,罗 牛 山,深圳证券交易所,1997-06-11,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,罗牛山,2014Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,罗牛山股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000735,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000798,2014,中水集团远洋股份有限公司,中水渔业,深圳证券交易所,1998-02-12,交易所当前法人主表已覆盖,行业分类候选,,,,,1,中水渔业,2014Q4,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000848,2014,承德露露股份公司,承德露露,深圳证券交易所,1997-11-13,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,河北承德露露股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://static.cninfo.com.cn/finalpage/2022-04-12/1212884374.PDF,上市公司公告列明由旧全称变更为当前全称；证券代码不变,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000860,2014,北京顺鑫农业股份有限公司,顺鑫农业,深圳证券交易所,1998-11-04,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,北京顺鑫农业股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000860,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
000998,2014,袁隆平农业高科技股份有限公司,隆平高科,深圳证券交易所,2000-12-11,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,隆平高科,2014Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,袁隆平农业高科技股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=000998,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002041,2014,山东登海种业股份有限公司,登海种业,深圳证券交易所,2005-04-18,交易所当前法人主表已覆盖,行业分类候选,,,,,1,登海种业,2014Q4,01,农业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002069,2014,獐子岛集团股份有限公司,獐子岛,深圳证券交易所,2006-09-28,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,獐子岛,2014Q4,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,獐子岛集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002069,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002086,2014,山东东方海洋科技股份有限公司,东方海洋,深圳证券交易所,2006-11-28,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,东方海洋,2014Q4,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,山东东方海洋科技股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002086,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002166,2014,桂林莱茵生物科技股份有限公司,莱茵生物,深圳证券交易所,2007-09-13,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,桂林莱茵生物科技股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002166,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002200,2014,云南交投生态科技股份有限公司,交投生态,深圳证券交易所,2007-12-21,交易所当前法人主表已覆盖,行业分类候选,,,,,1,云投生态,2014Q4,02,林业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,是,否,https://static.cninfo.com.cn/finalpage/2013-01-08/61996973.PDF,https://static.cninfo.com.cn/finalpage/2014-03-04/63632730.PDF,样本期左截断_区间终点已核实,已由法定公告核实本年存在ST风险警示,,
002216,2014,三全食品股份有限公司,三全食品,深圳证券交易所,2008-02-20,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,三全食品股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002216,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002234,2014,山东民和牧业股份有限公司,民和股份,深圳证券交易所,2008-05-16,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,*ST民和,2014Q4,03,畜牧业,是,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,山东民和牧业股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002234,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：是,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,是,是,https://static.cninfo.com.cn/finalpage/2014-04-21/63870312.PDF,https://static.cninfo.com.cn/finalpage/2015-04-02/1200780212.PDF,区间已闭合,已由法定公告核实本年存在ST风险警示,,
002299,2014,福建圣农发展股份有限公司,圣农发展,深圳证券交易所,2009-10-21,交易所当前法人主表已覆盖,行业分类候选,,,,,1,圣农发展,2014Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002311,2014,广东海大集团股份有限公司,海大集团,深圳证券交易所,2009-11-27,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,广东海大集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002311,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002321,2014,河南华英农业发展股份有限公司,华英农业,深圳证券交易所,2009-12-16,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,华英农业,2014Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,河南华英农业发展股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002321,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002385,2014,北京大北农科技集团股份有限公司,大北农,深圳证券交易所,2010-04-09,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,北京大北农科技集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002385,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002390,2014,贵州信邦制药股份有限公司,信邦制药,深圳证券交易所,2010-04-16,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,贵州信邦制药股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002390,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002424,2014,贵州百灵企业集团制药股份有限公司,ST百灵,深圳证券交易所,2010-06-03,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,贵州百灵企业集团制药股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002424,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002431,2014,棕榈生态城镇发展股份有限公司,ST棕榈,深圳证券交易所,2010-06-10,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,棕榈园林股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://static.cninfo.com.cn/finalpage/2016-04-22/1202217348.PDF,更名公告明确名单名称变更为当前公司名称且证券代码保持002431,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002447,2014,大连壹桥海洋苗业股份有限公司,,,,当年法人全称已由历史法定披露核实,行业分类候选,https://static.cninfo.com.cn/finalpage/2015-01-07/1200525437.PDF,更名公告明确2015-01-07前名称,2022-06-28,https://www.szse.cn/disclosure/notice/general/t20220627_594302.html,1,壹桥苗业,2014Q4,04,渔业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002458,2014,山东益生种畜禽股份有限公司,益生股份,深圳证券交易所,2010-08-10,交易所当前法人主表已覆盖,行业分类候选+龙头企业身份核实候选,,,,,1,益生股份,2014Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,1,山东益生种畜禽股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002458,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002477,2014,雏鹰农牧集团股份有限公司,,,,当年法人全称已由历史法定披露核实,行业分类候选,https://static.cninfo.com.cn/finalpage/2018-04-27/1204806520.PDF,年度报告附注明确同一统一社会信用代码及上市主体,2019-10-22,https://www.szse.cn/disclosure/notice/general/t20191028_571600.html,1,雏鹰农牧,2014Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002505,2014,湖南大康牧业股份有限公司,,,,当年法人全称已由历史法定披露核实,行业分类候选,https://static.cninfo.com.cn/finalpage/2014-03-08/63651041.PDF,法定收购报告书直接核实,2024-08-30,https://disc.static.szse.cn/disc/disk03/finalpage/2024-08-30/c983a041-2be4-48cc-aa93-a91db8411e06.PDF,1,大康牧业,2014Q4,03,畜牧业,否,中国证监会,《上市公司行业分类指引》（2012年修订）,2014Q4.pdf,候选待年报复核,0,,,,,,,,已由当期行业分类证券简称标记：否,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002507,2014,重庆市涪陵榨菜集团股份有限公司,涪陵榨菜,深圳证券交易所,2010-11-23,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,重庆市涪陵榨菜集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002507,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002566,2014,吉林省集安益盛药业股份有限公司,益盛药业,深圳证券交易所,2011-03-18,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,吉林省集安益盛药业股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002566,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002567,2014,唐人神集团股份有限公司,唐人神,深圳证券交易所,2011-03-25,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,唐人神集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002567,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002582,2014,好想你健康食品股份有限公司,好想你,深圳证券交易所,2011-05-20,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,好想你枣业股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://static.cninfo.com.cn/finalpage/2018-04-27/1204803986.PDF,年度报告明确公司在报告期内由名单名称变更为当前名称且证券代码为002582,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
002650,2014,加加食品集团股份有限公司,ST加加,深圳证券交易所,2012-01-06,交易所当前法人主表已覆盖,龙头企业身份核实候选,,,,,0,,,,,,,,,,1,加加食品集团股份有限公司,2014,monitor_pass,https://www.moa.gov.cn/nybgb/2014/shi/201712/P020180104776701107212.pdf,https://www.szse.cn/api/report/index/companyGeneralization?secCode=002650,当前交易所法人全称与官方名单标准化后完全一致,身份关系已核实候选；ST、退市时点及资格缺口仍待处理,待从公司年度证券状态来源核实,入口候选，非最终样本；仍须复核主营业务、涉农收入占比、ST/退市状态及核心变量缺失,,,,,,年度ST区间待核实,,
